DateTime	ResolutionCode	OutAreaCode	OutAreaTypeCode	OutAreaName	OutMapCode	InAreaCode	InAreaTypeCode	InAreaName	InMapCode	FlowValue	UpdateTime
2022-01-01 13:30:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	10YLU-CEGEDEL-NQ	CTA	LU CTA	LU	102.87	2022-01-21 05:34:49
2022-01-01 10:00:00.000	PT60M	10YAL-KESH-----5	BZN	AL BZN	AL	10YGR-HTSO-----Y	BZN	GR BZN	GR	1.0	2022-01-01 14:50:10
2022-01-01 10:00:00.000	PT60M	10YGR-HTSO-----Y	CTY	GR CTY	GR	10YMK-MEPSO----8	CTY	MK CTY	MK	0.0	2022-01-01 14:50:11
2022-01-01 10:00:00.000	PT60M	10YGR-HTSO-----Y	CTY	GR CTY	GR	10YTR-TEIAS----W	CTY	TR CTY	TR	0.0	2022-01-01 14:50:12
2022-01-01 10:00:00.000	PT60M	10YGR-HTSO-----Y	CTA	GR CTA	GR	10YAL-KESH-----5	CTA	AL CTA	AL	25.0	2022-01-01 14:50:13
2022-01-01 13:30:00.000	PT15M	10YAT-APG------L	CTA	AT CTA	AT	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	132.67	2022-01-01 14:50:14
2022-01-01 13:30:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	10Y1001A1001A83F	CTY	DE CTY	DE	506.5	2022-01-10 17:46:54
2022-01-01 13:30:00.000	PT15M	10YCH-SWISSGRIDZ	CTY	CH CTY	CH	10Y1001A1001A83F	CTY	DE CTY	DE	0.0	2022-01-01 15:00:50
2022-01-01 13:15:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	10Y1001A1001A796	CTA	DK CTA	DK	208.64	2022-01-09 17:45:46
2022-01-01 13:15:00.000	PT15M	10Y1001A1001A796	CTA	DK CTA	DK	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	0.0	2022-01-01 15:00:53
2022-01-01 13:30:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	10YDK-1--------W	BZN	DK1 BZN	DK1	73.92	2022-01-09 17:45:46
2022-01-01 13:15:00.000	PT15M	10Y1001A1001A65H	CTY	DK CTY	DK	10Y1001A1001A83F	CTY	DE CTY	DE	1.2	2022-01-01 15:00:57
2022-01-01 13:30:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	2278.25	2022-01-01 15:13:56
2022-01-01 13:00:00.000	PT60M	10YHU-MAVIR----U	CTA	HU CTA	HU	10YHR-HEP------M	CTA	HR CTA	HR	365.63	2022-01-01 15:22:12
2022-01-01 13:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	10YHR-HEP------M	BZN	HR BZN	HR	81.0	2022-01-01 15:28:36
2022-01-01 13:00:00.000	PT60M	10YHU-MAVIR----U	CTY	HU CTY	HU	10YHR-HEP------M	CTY	HR CTY	HR	365.63	2022-01-01 15:22:18
2022-01-01 13:00:00.000	PT60M	10YHR-HEP------M	CTY	HR CTY	HR	10YBA-JPCC-----D	CTY	BA CTY	BA	44.0	2022-01-01 15:28:37
2022-01-01 13:00:00.000	PT60M	10YSI-ELES-----O	BZN	SI BZN	SI	10YHR-HEP------M	BZN	HR BZN	HR	0.0	2022-01-01 15:03:03
2022-01-01 13:30:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	10YDK-2--------M	BZN	DK2 BZN	DK2	372.0	2022-01-01 15:03:26
